comment,sentimiento,tema,politica,migracion
distintos escenarios tal vez la migracion venezolana en sus inicios que fue de profesionales y gente de bien ahora es la semilla inmunda de la ideologia castrista que a infectado a toda latam,5.0,migracion,0,1
es desgarrador el testimonio de personas que pierden a familiares venezolanos q tratan de llegar a eeuu x el darien el no tenia necesidad de hacer eso prefiero comer solo pan con mantequilla q hacer eso 63 de las personas que cruzaron el darien en julio son venezolanos,5.0,migracion,0,1
cinco venezolanos entre ellos tres adultos y dos menores de edad atravesaron la selva del darien para continuar su viaje por vias irregulares hacia donde lograron llegar tras mes y medio de trayecto aqui su testimonio,5.0,migracion,0,1
la muerte de los venezolanos en el darien es lo que venden estos palangristas de mierda,2.0,migracion,0,1
dura responzavilidad presidencialun pais con indigenas correistascon cortes de justicias sin justiciacon una migracion venezolana que no sumaun pais sin fuentes de trabajoarrocerros que no producen suficiente arroz en sus cultivos y quieren todo gratis mano dura,2.0,migracion,0,1
bien criticos que son de la migracion venezolana pero cuando los contratan las pagan sueldos de mierda a los colombianos les toca rebajarse los sueldos tambien y mas encima se quedan con las ganancias de esta navidad y sin dar garantias de ley en fin emprendedor de pacotilla,2.0,migracion,0,1
esta de moda el tapon de darien ya nadie se va a pies por el decierto de itacama ni la garganta del diablo para pasar para aruba cuando pase de moda a donde ira a parar los venezolanospor el estrecho de berim,2.0,migracion,0,1
los chilenos estaban advertidos vivieron la migracion venezolana la informacion por las redes y los medios vieron ademas como destruyeron la ciudad quienes apoyan al sujeto que los llevara a la ruina no tienen excusas y quien apoye eso es comunista pendejo o hdlp,2.0,migracion,0,1
felicidades a esta venezolana que representa a la migracion positiva que aporta al crecimiento del peru,0.0,migracion,0,1
algo esta mal en la migracion venezolana que llega a chile no puede ser que prefieran escuchar reggaeton en vez de cumbia alguien les hizo dano mucho dano,2.0,migracion,0,1
ya veran a todos esos venezolanos que se fueron para colombia corriendo para ecuador peru chile y los bolsas para el darien por que porque ellos son asi,2.0,migracion,0,1
van por lo menos quince venezolanos que han perdido la vida en la selva del darien,5.0,migracion,0,1
jajajajjajaja pobre escuaca vete y alimenta a los cocodrilos del darien que les gusta comer escualidos y decerebrados venezolanos que huyen bien gordos y con celulares de la disque dictadura jajajajajja,2.0,migracion,0,1
la venezolana isovet chirinos comenzo a dar masajes por amor a su abuelito ahora se posiciono en el mundo de la masoterapia chilena gracias a su permanente formacion y a un carisma tan grande esta es su historia,0.0,migracion,0,1
la gente que se iba por la selva del darien tenia rato ahora como se van los venezolanos salieron a flote los especialistas en selva del darien y darienlogos pero ni por el carajo se quejan de las condiciones de vida en venezuela mmgvos todos,2.0,migracion,0,1
las poblaciones indigenas y tienen graves riesgos en sus por la presion de grupos ilegales y la migracion venezolana estamos en la tarea de articular acciones para crear rutas de proteccion con enfoque de genero las mujeres rechazan toda forma de violencia,5.0,migracion,0,1
otra vez nos conmueve con sus cronicas y nos acerca el testimonio de los que migran esta vez desde el con venezolanos que demuestran que la sigue con dolor altos riesgos y a la vez la esperanza de un futuro mejor,5.0,migracion,0,1
quiza yo misma deba replantearme las cosas cada vez que hablo de la migracion venezolana cuando digo que venezuela tiene el mayor exodo sin un conflicto armado apure caracas bolivar sucre si lo hay aca llueven balas en medio de pobres inocentes,2.0,migracion,0,1
los venezolanos estan huyendo a montones por el darien ejemplo si yo soy de maracaibo debe ir y venir tranquilamente de maracaibo a valera si aguanta es una referencia de su aguante a menos que desee morir,2.0,migracion,0,1
cual progresismo castillo es conservador mira su postura respecto a la migracion venezolana el aborto y el matrimonio igualitario eres el tipico socialisto que no se entera de nada o bueno solo un troll verde mas encima defiendes a yunda al menos disimula un poco,2.0,migracion,0,1
muy seguramente porque son cifras del gobierno no tienen respaldo alguno ese gobierno niega la migracion venezolana es como decir que africa como lo muestran sus cifras no tuvieron casos pura corrupcion y pobreza en venezuela,2.0,migracion,0,1
seria bueno dejar a maduro en medio de la selva de darien para que sufra en carne propia lo que le ha hecho a millones de venezolanos,2.0,migracion,0,1
seguramente tambien explica la cantidad de violadores de ninas jovenes ninos feminicidios maridos que golpean a sus esposas seguramente la migracion venezolana explica eso tambien,2.0,migracion,0,1
que buena vaina si las y los venezolanos siguen cruzando por la selva del darien en esa proporcion de aqui al 2024 el oposicionismo tenderia a perder las elecciones porque quienes pudieran votar por ellos estarian en forma ilegal fuera de venezuela,2.0,migracion,0,1
la migracion venezolana y el presidente les tiene en la verga a todos en su pais y para elan esta bien dictador hp,2.0,migracion,0,1
si semonta gustavo neutro veremos a muchos colombianos migrando acompanando a los venezolanos peruanos boliviano pasando el tapon los de darien para ir a eeuumucho ni siquiera llegan a panama esa franja traga gente,2.0,migracion,0,1
a la derechita cobardica chauvinista chilena que se queja de la migracion venezolana pues vayan haciendo sus maletas y preparense para los desprecios xenofobicos bueno al menos en brasil no son tan imbeciles como ustedes les recomiendo piensen en la opcion brasil,2.0,migracion,0,1
lo que esta ocurriendo con los migrantes venezolanos en la selva de darien debe saberlo el mundo es terrible,5.0,migracion,0,1
es doloroso los escenarios a los que se exponen millones de venezolanos que solo buscan el bienestar que no pudieron tener en su propio pais,5.0,migracion,0,1
este plato de la gastronomia venezolana desencadeno sentimientos de nostalgia y de alegria a la actriz caraquena catherine fulop en la ciudad de tallahassee en,0.0,migracion,0,1
el infierno de los migrantes venezolanos en la selva del darien la llegada de desplazados del pais sudamericano al inhospito territorio que separa colombia y panama aumenta exponencialmente mas de 28000 personas desde enero segun las autoridades migratorias,5.0,migracion,0,1
buenisimo un gran pais chile espero que puedan seguir recibiendo mas migracion venezolana para darles sabor,0.0,migracion,0,1
genial conversacion hoy con los colombia su historia el momento que vive la migracion venezolana gracias al por esta invitacion,0.0,migracion,0,1
no han atendido a los migrantes venezolanos persiste la crisis en el tapon del darien y ahora mas migrantes y sobre todas las cosas ni siquiera hay atencion digna a los propios colombianos nuevamente esa platica se la repartieron y mintieron,2.0,migracion,0,1
la revolucion son venezolanos cruzando la selva de darien para engrosar los mas de 6 millones que huyen del comunismo la revolucion son el 946 de venezolanos que viven en la pobreza la revolucion es hambre miseria y muerte,5.0,migracion,0,1
ese cabeza de gapim es un buen compositor pero como politico es un retrasado mental apoyo la migracion venezolana x ejemplo x culpa de estos artestes llego la izmierda a joder el peru lo mejor es olvidarse que viven y dejarlos de apoyar,2.0,migracion,0,1
madre e hija venezolanos murieron intentando cruzar la selva del darien,5.0,migracion,0,1
la evolucion historica de la migracion venezolana hacia colombia es la demostracion de como la crisis generada por la dictadura ha obligado a millones de venezolanos a huir en el ano 2014 eran solo 23573 venezolanos en hoy somos casi 2 millones,5.0,migracion,0,1
4 venezolanos mueren en la selva del darien uno de ellos menor de edad denuncia smolansky,5.0,migracion,0,1
la respuesta sobre migracion venezolana no es que solo huyen de la represion si le preguntas a los venezolanos te responderan en casi el 100 que es economico y de servicios basicos de un gobierno nefasto e inutil en soluciones,2.0,migracion,0,1
la gente habla en terminos absolutos del darien que no arriesgarian su vida asi lo cierto es que el margen de muertos no creo que supere ni el 5 de quienes lo intentan pero como se arrechan cuando uno les dice que mas del 90 de los venezolanos tiene dificultades para comer,2.0,migracion,0,1
conoelamadre madurodiosdado por culpa de estos criminales ocurren cosas como las senaladas en el darien selva llenas de delincuentes y ahora de venezolanos lesionados y abandonados por sus companeros quienes decidieron seguir adelante hasta llegar a estados unidos que dolor,5.0,migracion,0,1
el drama de los emigrantes venezolanos que huyen de su pais y de otros paises de latinoamerica darien la selva del infierno a traves de,5.0,migracion,0,1
si los militares no logran controlar y sacar a ese loco drogadicto del poder chile se quedara vacio superaran la migracion venezolana,2.0,migracion,0,1
tenemos muchos kilometros de distancia pero la migracion ilegal venezolana tambien nos trajo delincuentes y asesinos desde ayer camioneros cortaron las rutas y los patriotas y vox se estan aprovechando de las circunstancias no viene nada bueno,2.0,migracion,0,1
el documental me desbarato los testimonios son desgarradores y pensar que sobrevivir al darien tampoco les da garantias de llegar a destino final gracias por visibilizar la realidad de muchos venezolanos,5.0,migracion,0,1
soy venezolana y me duele mucho la situacion no justifico nada lo que veo aqui me pongo en sus zapatos y seguro pensaria igual triste que sean la migracion mas pobre y menos educada la que tuvo que salir de nuestro pais a buscar algo mejor que se tenia y tengan que actuar asi,5.0,migracion,0,1
y pensar que todavia hay latinoamericanos especialmente venezolanos que con esta nefasta estadistica de muerte quieren llegar a eeuu para alcanzar su sueno americano bueno si es que sobreviven la selva del darien,5.0,migracion,0,1
tres migrantes venezolanos murieron al ser arrastrados por un rio en el darien,5.0,migracion,0,1
el pueblo ignorante al que me refiero es al venezolano no al panameno vengo hablando en el hilo de la tragedia de los migrantes venezolanos que mueren en el darien,2.0,migracion,0,1
fallecieron cuatro migrantes tratando de cruzar el darien tres serian venezolanos,5.0,migracion,0,1
yuretzi narvaez venezolana que pertenecia al grupo de que va en desde a fallecio el pasado 8 de junio amplia los detalles en este enlace,5.0,migracion,0,1
rt hemos podido confirmar la muerte de al menos 21 venezolanos en las ultimas 2 semanas por rutas migratorias en el darien nicaragua y chile es casi la cuarta parte de todos los fallecidos en 2021 hijos huerfanos y abuelas sin nietos el legado de,5.0,migracion,0,1
la migracion venezolana esta llevas mayormente de profesionales universitarios de clase media que la izquierda le destrozo el futuro y separo a las familias estudiar una vida para lu con ejercer un oficio es muy duro,5.0,migracion,0,1
una venezolana fue asesinada junto a su madre e hijo por su pareja en conoce mas informacion de este suceso ingresando en nuestro sitio web,5.0,migracion,0,1
mueren cuatro migrantes venezolanos en la selva del darien,5.0,migracion,0,1
osea que venezuela se fue al carajo desde el 2019 en adelante mi pana yo vivo en florida y aqui la migracion venezolana tiene casi dos decadas y ha sido mas grave en los ultimos 10 anos,2.0,migracion,0,1
siguen muriendo muchos venezolanos intentando cruzar la selva del darien,5.0,migracion,0,1
lo de los venezolanos x el darien se volvio modafolkloreellos saben q llegar a eu es igual a pelar bolasa joderse 12 horas diariasa pagar lo tenga en frenteentonces cual sueno americanopura pajaxq no se quedan aqui y luchamos juntos a ver si salimos de esta pesadilla,2.0,migracion,0,1
ojo yo estoy en contra de la migracion ilegal sea haitiana venezolana colombiana incluso cuando veo que se me acercan dos motos de delivery pienso que me van a robar pero uno no puede recurrir a las instituciones para que los deporten si hasta los tribunales los defienden,2.0,migracion,0,1
sigue peru pais que ha sufrido la migracion venezolana tambien y se les ocurre votar por un verdadero mediocre que ni sabe donde esta parado y peor aun colombia quienes son los que mas han sufrido esa migra culpa de la dictadura vzlana,2.0,migracion,0,1
miles de venezolanos muriendo en el darien y cubanos improvisando lanchas para salir de la isla pero la culpa es de eeuu idiotas utiles,2.0,migracion,0,1
anais reyes representa uno de los numerosos y maravillosos trazos de la diaspora venezolana por el mundo reyes disenadora grafica reside desde hace cuatro anos en buenos aires argentina desde donde impulsa su marca de manera exitosa,0.0,migracion,0,1
una nina venezolana de 7 anos se ahogo mientras intentaba cruzar el rio bravo eeuu con su madre el cuerpo fue encontrado del lado de mexico segun informaron las autoridades,5.0,migracion,0,1
garza paleta que saltantando muro a muro mientras siga celebrando junto al gran burro a nosotros los venezolanos nos comen los zamuros darien calles y hospitales medalla de oro o de mierda es igual,2.0,migracion,0,1
matamala la zanja que seguira haciendo kast es en chile no en la frontera venezolana por lo que no puede ser impedimento para que victimas del socialismo busquen refugio es evidente que es medida necesaria para combatir migracion ilegal y que delincuentes lleguen a chile,5.0,migracion,0,1
pobre pobre el debate solo dos candidatos con propuestas meo con su acuerdo latam para la migracion venezolana y kast con su baja de impuestos para la reactivacion el resto respuestas evasivas sin sustancia salvo artes pobrecito artes,5.0,migracion,0,1
la tragedia a la que nos ha llevado el dictador nicolas maduro no la aguanta nadie cada dia se multiplica el desespero de los venezolanos x salir del pais sin importar el riesgo q corre al cruzar la selva del darien,5.0,migracion,0,1
bueno para entender el problema habria que tomar en cuenta muchos factores desde cuando es la migracion venezolana y el por que los trajo aca a chile me encantaria responder las dudas sin caer en msjs de odio ni de poca tolerancia espero que podamos resolver tal problematica,5.0,migracion,0,1
mas de 76 venezolanos estan desaparecidos en la selva del darien medios panamenos apuntaron que las personas desaparecidas no han llegado a la estacion san vicente en panama via,5.0,migracion,0,1
aqui pensando quizas puedo superar que me estafen pero que venga una venezolana que esta en la misma situacion de migracion que yo no tiene precio no lo tiene,5.0,migracion,0,1
y para cuando una reforma migratorio la migracion venezolana porque fortaleciendo las mafias que se lucran con inmigrante venezolanos y ellos pagan y exigen lo que en colombia lo que venden esas mafias y obvio el gno colombiano les da y le quita a los colombianos,2.0,migracion,0,1
la vamos a llevar con vida venezolanos rescatan a mujer abandonada en darien,5.0,migracion,0,1
que dios me perdone pero que niche el video de los venezolanos en la selva esa de darien,2.0,migracion,0,1
por desgracia para quitarnos el problema de la migracion venezolana para recuperar el comercio en la frontera y para salvar vidas en venezuela toca abrirle las puertas al maldito maduro no hay mal que por bien no venga,5.0,migracion,0,1
vas a cruzar la peor selva del mundo para esto no me jodan cada dia sabemos mas claro que los supuestos venezolanos en es puro falso positivo,2.0,migracion,0,1
migracion judith belandria es una venezolana que lleva seis anos como solicitante de en al dia de hoy se arrepiente de haber solicitado dicho estatus migratorio conoce por que,5.0,migracion,0,1
no habra visas que frenen las terribles causas de la migracion forzosa venezolana,5.0,migracion,0,1
no he llegado de venezuela pues no me he ido ni lo pienso hacer busca el genesis de tanta migracion venezolana de esa manera no van a cometer los errores que cometieron aqui al creer en el populismo saludos,5.0,migracion,0,1
casi todos estan en paises vecinos y no tan vecinos como ayuda a la migracion venezolana alberguescomida medicamentos funerales etc y no alcanza para los mas de seis millones que huyeron solamente la atencion de los fallecidos se lleva una gran parte,5.0,migracion,0,1
el pais ya no puede casi con la migracion venezolana donde muchos estan siendo reclutados x el hampa para toda la inseguridad en ciudades y ahora mamarracho del duque llama a los afganos est tipo es un desastre para el pais,2.0,migracion,0,1
este abriremos una sala en la que estaran los periodistas y conversando sobre los datos y las experiencias de la migracion venezolana a estados unidos nos escuchamos ese dia,0.0,migracion,0,1
7000000 de migrantes muertes de venezolanos en el rio bravo al intentar cruzar el suicidios muertes por inanicion muertes por violencia domestica cuyo factor contribuyente es la terrible crisis economica son los escandalos silenciosos que gritan a toda voz,5.0,migracion,0,1
ustedes los politicos son unos miserables ahora es que se van a preocupar por los venezolanos que atraviesan el darien porque es tendencia y cada dia se habla mas sobre eso sabes cuanto tiempo tiene los venezolanos cruzando esa selva mamarracho,2.0,migracion,0,1
pendejo negocio es lo que ha resultado la fulana migracion venezolana para muchos politicos tanto venezolanos como colombianos por eso la fomentan,2.0,migracion,0,1
la verdad es que la migracion forzosa venezolana comenzo apenas hace 5 anos en 2016 anterior a eso se estimaban menos de 150000 venezolanos que habian emigrado es decir que casi 5 millones de venezolanos han emigrado solo en los ultimos 5 anos,5.0,migracion,0,1
fabiola berton la venezolana nominada al oscar por klaus viejas historias relejo de talento trabajo y paciencia,0.0,migracion,0,1
sera decente con algunos mientras investigaba para mi documental sobre la migracion venezolana le pregunte por que un grupo de documentalistas mexicanos defendian con tanta vehemencia los ddhh de los protestantes en chile y no de los venezolanos me llamo arrogante y mentirosa,2.0,migracion,0,1
migracion colombia necesitan que la gente cruce para comprar en cucuta y reactivar la economia por decadas colombia no es mas que una garrapata adherida a la economia venezolana pero lo peor es la masa de debiles mentales que hay en venezuela que le creen a estos senores,2.0,migracion,0,1
de los raspa cupo que inventaron los saqueadores de maletin que de una sentada se llevaron 60 mil millones de dolares apenas se murio el tieso de la montana en el darien no tan solo sufren venezolanos tambien colombianos haitianos y de otras nacionalidades,5.0,migracion,0,1
el mismo hdp asesino fascista que azoraba en la frontera colombia golpe de estado contra venezuela y prometia ayudar a los venezolanos enterate presidente chileno quiere hacer ver que la migracion venezolana es una amenaza,2.0,migracion,0,1
veia la entrevista con asombro ver ese animal entrevistado pero esa respuesta migracion venezolana si me hizo hacer una carcajada gracioso la bestia,0.0,migracion,0,1
uno de los hombres capturados de nacionalidad venezolana habia sido expulsado del pais por hechos similares pero reingreso de manera irregular pero no estigmaticemos la migracion por favor,5.0,migracion,0,1
es increible lo poco empatico que soy frente a la situacion de los venezolanos en el tapon del darien,5.0,migracion,0,1
homenaje a la migracion venezolana desde el ano pasado el canal de youtube de frank sinatra publica animaciones con sus canciones de navidad estrenaron este ano con have yourself a merry little christmas una hermosa manera de narrar la migracion venezolana,0.0,migracion,0,1
por q las regiones del norte no importamos hace mucho tenemos migracion primero boliviana peruana colombiana venezolana y finalmente haitianos y es esta la q si critica la latinoamericana no se si ha estudiado el fenomeno,2.0,migracion,0,1
ahi tiene toda la razonno recomiendo ir a latinoamerica esas economias ya estan saturadas y no soportan la migracion venezolana,2.0,migracion,0,1
que cosas que jovenes comunistas de chile que siempre dijeron que comian ninos tienden una mano a la migracion venezolana y no quienes azuzaron la migracion y culpan a migrantes de la crisis en sus paises como campana electoral la solidaridad es la ternura de los pueblos,2.0,migracion,0,1
la unica mentira es la abogadita ecuatoriana en si que le preocupa la migracion venezolana en su pais aqui recibimos cientos de miles de ecuatorianos que no tenian donde caerse muertos y tuvieron la oportunidad de con su trabajo salir para adelante sin tanto show,2.0,migracion,0,1
los chavista ni por el cono hablan del conazo de venezolanos que mueren en ellos solo celebran que un ladron de cuello blanco va hacer liberado,2.0,migracion,0,1
solo puedo decirle que soy producto de la migracion como la mayoria de la poblacion venezolana incluyendolo a menos que sea descendiente directo de guaicaipuro las personas se van de lugares que consideran que no ofrecen esperanza para la familia el autoenganado es otro,5.0,migracion,0,1
que carajo ibamos a pensar los venezolanos en palabras como diaspora exodo exilio desierto travesia darien que carajo ibamos a pensar en el rio grande si estabamos acostumbrados a nuestro rio chico los fines de semana,2.0,migracion,0,1
uff como si no hubiera razones para criticar a claudia palacios olvidamos el dia en que ella dijo que la migracion venezolana debia dejar de tener hijos porque era fabricar pobres,2.0,migracion,0,1
porque sera que los dominicanos solo ven la migracion haitiana no ven ni la venezolanachinacolombiana y dmaspor eso no creo mucho que solo sea por defensa de la patria si no hay mucho de racismo porque no marchar contra toda la migracion y no por una en especifica falta amor,2.0,migracion,0,1
culpa de periodistas como los d la wd politiqueros en campanad migracion colombiad duque q defienden a capa y espada a la delincuencia venezolana,2.0,migracion,0,1
en le preguntan a jadue por la migracion venezolana y la patea al corner diciendo que tambien llegan haitianos y peruanos que no va a caer en caricaturas dice el ridiculo avalando la dictadura de maduro,2.0,migracion,0,1
ese plan de inocularle ideas equivocadas a los venezolanos ha sido muy efectivo y ha causado tremendo efecto quien no esta claro de su posicion en la vida termina diciendo estas incoherentes barbaridades hasta capaces de cruzar el tapon del darien,2.0,migracion,0,1
estados unidos aprueba una ayuda para los inmigrantes venezolanos e incluyen a un pais como trinidad y tobago que habido un maltratador de la migracion venezolana a su pais increible,0.0,migracion,0,1
a las organizaciones internacionales a los eeuu a la ue no le sigan mandando plata a estos sin verguenzas politicos de oposicion de venezuela senores la ayuda humanitaria la necesitan los miles de venezolanos que estan cruzando el darien,2.0,migracion,0,1
un gran engano el viaje a estados unidos atravesando darien y centroamerica hay riesgo de muerte en la selva y centenares de matracas y en la frontera aplicaron cerrojo hermetico en un solo dia arrestaron a 574 venezolanos que estan listos para ser deportados no vale la pena,5.0,migracion,0,1
amo a vzla soy nacionalista y largo etcetera pero nada me da mas cringe que un venezolano en el exterior tratando de dar lecciones politicas porque chavez y cuba y comunismo lo mas lamentable es que no son pocos que mala imagen esta dejando de nosotros la migracion venezolana,2.0,migracion,0,1
lo unico que se les dice a los peruanos es que una vez complicada la situacion economica con lo que eligieron no vengan a dar mas problemas aca en ecuador de los que ya se tiene con la migracion sobre todo la venezolana,2.0,migracion,0,1
por agaviriau el aumento en los precios de los alimentos es solo una de las razones de la crisis pesan mas otras razones la migracion venezolana los problemas de suministro y aumento de precios de insumos agricolas el aumento de la violencia en zonas rurales y la vari,5.0,migracion,0,1
que miedo los videos que me salen de venezolanos rescatados del tapon de darien o los que lograron cruzar y cuentan las barbaridades que se vive en ese tramo,5.0,migracion,0,1
el tipo echa todo ese cuento terrible del darien pero no dice el porque los venezolanos estan cruzando esa selva homicida,2.0,migracion,0,1
pero no lo veo hablando de la migracion venezolana los problemas de cuba o de su amigo daniel ortega,2.0,migracion,0,1
migrantes venezolanos rescataron a una pequena nina abandonada en la selva del,5.0,migracion,0,1
no es mentira la migracion venezolana es por millones y han muerto intentando llegar a curazao le recuerdo que la economia muerta es una herencia correista y lo que nos ha salvado es la dolarizacion neoliberalismo y nuestros problemas no son ni la sombra de los de venezuela,5.0,migracion,0,1
5 paises mamita lo que esta haciendo la migracion venezolana vamos a tener cientos de jugadores y a la vez ninguno,2.0,migracion,0,1
canada y acnur buscan 1400 millones para ayudar a la migracion venezolana impensable que los venezolanos con el pais mas rico en recursos naturales tendrian que emigrar hasta que llego el diabolico socialismo ay peruanos lo que les espera por brutos,2.0,migracion,0,1
ahi esta ps tanto que la prensa basura promovia la migracion venezolana indiscriminada y ahora estamos llenos de bandas criminales sicariato raqueteo en moto lineal modalidades importadas de otros paises gracias por eso prensa basura,2.0,migracion,0,1
la migracion venezolana entre otro d sus efectos trae consigo q aca estemos viviendo los procesos electorales de otros paises como si fuesen nuestroshay quien se angustia se enoja y patalea que si pedro o keiko ha sido la conversa en los grupos de la familia y vecinos,5.0,migracion,0,1
alguien aupo insito provoco y auspicio la migracion venezolana con ayuda extranjera mintieron en que iban a tener oportunidades para despues crear una xenofobia persecucion satanizacion y muerte de credulos que iban era a un matadero la sugestion es un arma mediatica,2.0,migracion,0,1
en eso estamos de acuerdo y hay que condenarlo siempre el tema que es no se puede generalizar como dijo lacombe la migracion venezolana es nefasta porque la mayoria es gente buena lamentablemente hay unos pocos que hacen mucho ruido y son los que hacen las cosas mal,5.0,migracion,0,1
ahora resulta que la migracion venezolana es culpa de la oposicion y no del dictador por cierto quien hizo esto es un hdp,2.0,migracion,0,1
se nos paso el dividendo demografico y creo q no sabemos aprovechar la migracion venezolana impresion q me da desde lejos,5.0,migracion,0,1
hemos pasado una pandemia como quieren que estemos mejor sin contar gobiernos inestables y la migracion venezolana no les entiendo,2.0,migracion,0,1
los toldos azules son parte de la gran migracion venezolana colombiana apoyadas por esta mierda de gobierno,2.0,migracion,0,1
el emprendimiento que da el desplazamiento de la migracion venezolana da para todo desde coyotes hasta altos ejecutivos simplemente somos la gallina de los huevos de oro y no les conviene dar solucion a nada somos como las lycras cotufa infla todo,2.0,migracion,0,1
sopa de letras tan terrible solo para dar entender que el no goberno con migracion venezolana y pandemia,2.0,migracion,0,1
y su migracion israel nunca afecto a rd me parece segun aprecio que la migracion venezolana tampoco porque no tiene rencor historico contra nosotros como lo tienen algunos en el vecino pais,2.0,migracion,0,1
mira pizarron porque no le dices a que se vaya al darien con un equipo de medicos rescatistas y otros para ayudar a los venezolanos que sufren alli desde una oficina en usa no hacen nada,2.0,migracion,0,1
entonces colombia puede tener una hambruna cierta uno de los problemas seria la migracion venezolana al pais y debemos entre otros factores agradecerle a los gringos que los migrantes venezolanos que lleguen a los eeuu los devuelvan a colombia y no a venezuela,5.0,migracion,0,1
el problema de la migracion venezolana en chile y otros paises tiene una sola causa nicolas maduro y su camarilla sacar a maduro es imperativo muerto el perro se acaba la leva,2.0,migracion,0,1
jajajaja pues claro pero resulta que la bandera es venezolana y mira que casualidad que en esta platica donde niegas la migracion venezolana pasa esta caravana con bandera venezolana vas a seguir negandolo,2.0,migracion,0,1
al menos unos 12 venezolanos han muerto en lo que va de ano tras intentar cruzar la selva del darien para poder llegar a estados unidos,5.0,migracion,0,1
y pensar que la gran mayoria de los que atraviesan el darien son venezolanos que sentira nicolas siendo responsable de una de las mayorea crisis humanitarias del mundo podra dormir bien o la maldad la lleva en la sangre y no le afecta esto hasta ninos que infeliz,5.0,migracion,0,1
la lista del infierno al menos 14 venezolanos han fallecido en la selva del darien,5.0,migracion,0,1
cuando crees que las peleas estupidas de venezolanos han parado por un momento llega la pelea de si llegaste cruzando el darien o si llegaste mintiendo en migracion por eso amo twitter,0.0,migracion,0,1
mijito si el culpable de esa migracion venezolana es maduro crees que le importa no no le importa le estas pidiendo peras al olmo,2.0,migracion,0,1
uds escriben pendejadas porque siempre hay quien les cree no digo que no sea significativa la migracion venezolana pero decir que es la mayor de la historia en el continente es una pendejada,2.0,migracion,0,1
el hampa en bogota esta alimentada por la migracion venezolana por que no se les pide docuentosantecedentes judiciales para tratar de frenar y en ingreso desmedido y sin control al pais ni siquiera les piden licencia de conduccion estan como ganado desbocado sin dios ni ley,2.0,migracion,0,1
fuera la dictadura el retorno a la democracia podria revertir migracion venezolana no los dejen hacerse con al sozialismocomunismo 00,2.0,migracion,0,1
candidato actualmente colombia vive la peor tragedia humanitaria de la historia del hemisferio occidental con migracion venezolana el 60 de los colombianos consideran que esta migracion es un problema para el pais sigue,5.0,migracion,0,1
el drama que vive nuestro pueblo es de tal magnitud que hoy la migracion venezolana es dos veces mas grande que la migracion de afganistan un pais en guerra,5.0,migracion,0,1
eduardo lamentablemente los que vivimos en el norte hemos conocido lo peor de la migracion venezolana no es zenofobia es cansancio de la desidia de este gobierno soy esposa de camionero y todos los dias tengo mas miedo que no vuelva su trabajo es riesgoso y ahora mucho mas,5.0,migracion,0,1
mensajes de odio claro por supuesto que existen la hambruna migracionmuerte enfermedad a la cual es sometida la poblacion venezolana eso es mensaje de odio en su maxima expresion,2.0,migracion,0,1
guerreando pero la ayudaron en la selva migrantes venezolanos ayudaron en el tapon del darien a una ciudadana de costa de marfil que presentaba problemas de salud hasta entregarla en el servicio medico de un campamento de la onu via,5.0,migracion,0,1
petro no es mas que un grave error casi que irreparable la evidencia pesa mas que el discurso y hoy sufrimos su gestion en bogota petropandemiamigracion venezolana fomentada por el petro del pais vecino llevaron a bogota de vuelta como al 90 hechos mas alla del discurso,5.0,migracion,0,1
murieron cuatro migrantes venezolanos en la selva del darien estas muertes se podrian vincular a la narcodictadura son los verdaderos asesinos de los venezolanos por obligarlos a salir de su pais,5.0,migracion,0,1
la migracion venezolana a usa al principio eran muchos con plata visas y demas y era mucha muchisima y nadie nunca dijo nada como ahora son los pobres los que migran ahora si esta mal vista las cosas como son no es un tema de ilegalidad es un tema de clasismo,2.0,migracion,0,1
y dale con el discurso de q los fue a invitar a que viniesen a chile deje la ignorancia informes d distintas organizaciones hay para q escoja y analice como y porque se ha dado la migracion venezolana en los ultimos 20 anos deje d repetir las estupideces q vende la izquierda,2.0,migracion,0,1
este es el testimonio de una venezolana que cruzo la region del darien entre y para poder llegar a y pedir asilo fue violada por varios hombres enfrente de sus hijos en que andan quienes dicen representar a los venezolanos,2.0,migracion,0,1
gracias a y a su presidenta la dip por la organizacion del foro migracion venezolana huyendo de un futuro incierto hacia un futuro improbable un evento necesario para conocer la situacion de los 6 millones de migrantes venezolanos,5.0,migracion,0,1
enterate una familia venezolana en lima lleva adelante un emprendimiento de donas sobre ruedas que se convierte en su tabla de salvacion,0.0,migracion,0,1
preocupante unicef reporta pico historico de ninos migrantes cruzando la selva de darien venezolanos son el tercer grupo que mas transita esa peligrosa ruta,5.0,migracion,0,1
hablas tonterias si fueramos xenofobos no seriamos un pais pluricultural la venezolana no ha sido la primera migracion todos los anteriores vinieron a trabajar y progresaron no pidieron leyes especiales solo respetaron se adaptaron y se quedaron,2.0,migracion,0,1
familiares de la modelo venezolana asesinada piden investigar la difusion de fotos del cadaver de la victima en plena autopsia,5.0,migracion,0,1
que cara de tabla tu feliz y riendote de que te ries de estos venezolanos que mueren pasando la selva del darien claro como esta no era tu hija todo esta para risas y alegrias ustedes son sicopatas de verdad enfermos mentales las tienen que pagar,2.0,migracion,0,1
sigo viendo videos de venezolanos cruzando el darien y me siento estupida al escribir esto pero me quiebra verle las caras escuchar sus experiencias el sufrimiento tantos ninos adultos y personas mayores muertas el dano que nos han hecho es incalculable que jodido,5.0,migracion,0,1
